registro_id,valor,nombre,comentarios,nombre_corto,metodo_id
9d0a36834589205b6927643f17635f58,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
41b7a39fe2c4e568c61e5a280163b0a3,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
e30a164137f818bf57edc159b8c996cf,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
7323a793b6da3b69cd1635ace565a1f3,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
40754bbbc5fda90aa80dbb83549669c0,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
e4d6703597802ce05715a8e9df58cdfd,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
85b961440b8343ca6be797af6968b09a,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
c577100e4191bd6d5814a8c01840cb42,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
6b4a0a5293b49bf83127a8f110ca1507,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
60900995857f7056c79683bbe56fa629,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
5bd76952c20fde4738b2a24a0a96243e,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
580e0517c9a7a7d5a78f1d3d478d7770,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
641528dd4aa3b7c27f10aa6e5d23a823,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
91bce7bb51d93a905d7a2863df843ea7,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
6589c748be20263f155937b9a131c1ab,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
91529e3b4490466591887ef4e598ae93,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
cf86f85865e28c4a9fb81a8c4dda824e,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
07bfa5bc44665adfd74d3cf19645973e,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
8fee981d19e3f50da681ee94b53d4c0d,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
dd0723fd30d7bd21c799ae7c13342491,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
3ba396fba6649029fe41674487182f32,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
cc74ec276711db6959d7a2af89fe8095,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
254ca4136d75d04940c6b19bc384dfca,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
48302c0dad021f6e81af33e536b087c3,harinoso,Tipo de grano,El registro no tiene método asociado porque fue captura de una donación de bases de datos.,tipo_grano,NULL
